study_hours,previous_marks,practice_hours,sleep_hours,mobile_usage,final_score
6.3,37.9,6.9,6.8,2.4,82.31
0.7,99.5,4.8,9.6,8.1,53.99
11.7,43.5,4.6,6.4,3.5,88.8
2.7,86.7,6.5,6.6,9.0,55.28
3.7,60.7,6.3,7.5,7.9,60.72
3.6,67.0,7.1,6.8,0.7,87.05
2.8,92.2,4.4,5.0,4.1,53.37
0.0,61.8,7.7,4.1,3.4,58.32
8.8,69.9,8.0,7.7,7.9,93.44
11.6,38.2,0.9,9.5,4.1,70.55
2.7,35.2,6.8,4.6,6.8,47.71
8.0,50.9,4.0,5.3,6.0,55.71
8.9,79.2,3.1,6.2,9.8,57.94
10.2,42.9,4.9,8.9,9.4,75.09
5.1,42.4,0.4,5.6,4.3,35.54
3.6,61.7,4.1,9.3,7.2,55.19
3.9,77.1,7.0,4.3,8.3,58.55
8.6,81.3,1.7,9.6,9.0,63.65
9.8,46.6,3.4,7.4,0.7,73.7
2.2,40.2,7.5,8.0,3.0,71.6
4.5,96.1,3.4,6.2,3.2,80.47
10.8,51.9,2.9,8.7,4.3,75.04
9.7,90.5,3.5,5.0,1.7,88.17
11.8,91.1,4.2,4.3,5.0,95.89
9.1,85.2,5.1,6.4,6.6,92.09
4.7,46.0,6.4,9.1,5.0,70.09
7.1,88.4,3.6,8.5,6.7,68.09
7.9,85.0,6.5,7.1,0.7,100.0
0.9,73.8,4.3,7.4,8.8,34.18
6.5,56.9,2.7,4.8,9.4,37.47
8.5,52.1,5.3,9.0,6.2,76.61
2.0,42.9,5.7,8.7,8.8,37.87
9.4,68.1,4.5,7.9,1.3,91.95
7.0,73.0,0.5,6.8,8.0,46.02
11.4,58.4,1.4,9.8,1.2,90.12
0.5,65.9,2.3,9.3,4.1,35.75
3.2,58.6,2.3,7.9,3.2,52.99
7.2,76.7,5.4,6.2,5.9,75.44
3.6,93.6,0.1,7.7,3.0,57.66
8.6,45.7,6.0,7.5,6.4,80.1
9.1,59.8,2.1,6.4,3.7,66.81
1.2,44.2,2.5,5.8,8.6,21.64
6.2,75.6,4.2,6.4,6.3,61.98
6.1,82.4,1.7,7.4,2.2,76.56
4.4,95.6,7.1,6.6,3.4,85.56
11.2,53.1,0.7,5.6,8.5,54.35
9.9,96.8,3.6,8.6,3.9,96.04
8.4,39.1,6.8,7.2,5.4,74.4
8.6,74.2,4.9,4.4,6.5,78.67
5.5,38.7,2.3,6.2,3.5,45.87
11.1,93.1,3.4,9.3,2.9,95.38
8.3,69.4,5.7,8.5,4.8,74.18
8.7,78.5,7.8,5.9,2.1,100.0
10.3,89.1,7.1,9.6,2.8,100.0
3.3,44.8,2.7,4.5,0.6,55.87
9.7,37.5,8.0,9.8,3.0,98.93
2.3,92.1,0.0,5.5,3.2,40.96
4.1,55.5,0.2,4.1,9.6,13.9
4.0,43.4,6.6,6.6,5.9,53.02
11.7,65.4,1.6,6.2,7.9,61.65
10.3,73.9,0.5,7.2,0.5,87.37
8.4,37.0,1.9,8.8,1.1,72.87
8.7,52.9,3.4,9.1,8.1,65.58
6.7,37.1,5.8,6.4,6.2,56.31
11.4,62.3,5.0,6.6,1.9,100.0
6.0,93.2,1.9,4.9,4.0,52.4
4.6,98.9,4.0,4.3,5.4,69.63
2.0,76.4,7.4,7.8,8.4,63.43
9.4,45.5,6.5,4.4,0.6,86.3
8.8,93.9,2.6,8.4,6.0,87.95
4.6,68.6,7.9,7.2,7.2,65.73
0.3,45.0,5.7,5.2,9.8,29.1
10.1,94.9,0.5,7.2,8.1,68.99
0.1,84.2,0.3,5.1,2.8,26.97
8.4,82.6,1.3,6.6,7.1,60.72
11.6,81.1,5.8,8.8,7.6,90.4
5.3,48.0,1.5,6.8,7.3,22.97
2.8,48.7,4.1,4.9,8.2,28.61
8.5,79.7,0.7,8.3,9.0,51.91
9.8,49.3,7.4,5.1,1.0,100.0
6.6,63.5,2.8,8.4,1.0,76.76
11.6,85.8,7.3,6.9,8.0,100.0
0.6,86.0,7.6,6.7,2.5,71.33
6.1,64.5,0.0,9.1,0.6,60.72
8.6,86.5,3.7,8.3,4.0,83.13
10.4,89.5,0.2,4.2,8.2,51.6
2.2,77.6,7.3,5.8,1.3,77.19
9.6,49.8,4.1,9.2,6.7,75.0
6.6,52.8,0.6,4.1,0.0,53.22
4.8,55.5,0.9,7.3,1.1,52.81
1.6,42.6,3.1,8.4,3.5,46.58
10.4,52.8,7.5,7.7,0.8,100.0
1.9,48.6,5.5,8.6,8.5,37.14
3.7,64.6,6.9,8.4,8.6,65.73
3.5,94.0,2.9,8.2,7.6,56.33
10.5,41.8,0.3,8.9,2.4,70.37
8.1,81.8,7.8,7.9,5.2,100.0
9.6,79.7,0.1,6.4,1.8,76.48
3.0,41.2,7.6,6.8,2.8,69.76
7.5,95.0,2.9,8.3,5.2,90.71
6.9,72.0,0.1,9.3,7.4,43.28
10.0,58.6,5.5,5.6,0.9,93.58
10.9,84.2,7.8,6.1,3.0,100.0
0.1,51.7,7.7,9.6,9.3,49.01
8.1,80.1,1.3,7.5,4.3,72.82
0.6,37.6,1.4,5.1,9.4,5.41
6.6,89.6,4.5,8.0,9.9,73.43
3.5,64.1,5.1,9.9,5.3,60.8
3.7,76.4,5.9,8.9,2.9,86.85
4.2,49.4,1.4,8.5,7.9,40.24
7.5,79.0,7.7,5.2,1.6,95.7
4.0,85.2,5.1,9.3,2.5,85.57
8.8,65.8,6.8,7.2,7.8,83.01
4.9,75.2,4.3,9.3,4.3,70.09
0.8,64.7,3.3,6.0,2.0,38.9
9.4,93.1,7.8,4.4,6.5,93.43
3.4,67.4,4.7,6.9,7.3,56.13
5.2,89.7,6.9,5.6,1.3,98.06
8.2,87.1,7.6,8.3,2.8,100.0
4.0,61.7,5.4,9.7,2.2,81.48
0.7,50.0,4.4,8.1,3.8,51.83
4.5,61.4,0.0,9.3,7.6,36.06
11.3,88.7,0.3,6.7,7.1,66.23
7.7,49.8,1.6,8.6,6.6,55.84
8.1,69.1,1.5,9.1,0.1,84.42
7.6,87.4,2.0,8.3,1.4,86.76
2.4,58.0,2.4,7.0,2.2,53.63
5.0,76.7,2.9,7.8,2.7,62.03
9.0,51.0,3.4,8.2,1.5,80.2
1.2,42.1,0.8,5.5,4.1,12.74
3.3,86.6,0.3,8.9,0.8,64.14
3.3,41.4,5.4,9.7,7.5,50.53
5.2,52.6,4.3,6.8,7.9,52.76
11.8,90.6,3.6,8.2,5.7,88.83
0.8,57.5,5.1,8.4,0.9,69.93
6.2,98.2,6.6,8.0,8.9,75.5
2.2,98.7,3.4,7.3,9.7,49.72
11.6,52.4,5.1,9.3,2.0,100.0
1.4,37.7,7.6,6.7,7.0,48.25
4.8,80.8,6.7,4.4,8.4,63.23
8.9,64.3,3.4,9.1,5.4,73.91
8.5,41.5,5.2,8.0,3.2,87.4
5.1,81.0,1.4,9.1,4.8,59.61
4.2,37.0,4.5,4.8,5.1,40.2
4.8,91.6,7.9,4.2,4.0,85.24
3.2,44.0,4.1,9.6,9.3,40.64
2.5,43.3,7.4,4.9,7.4,54.24
5.8,46.4,3.3,8.9,2.4,63.52
3.2,97.4,8.0,8.9,5.9,84.3
3.4,80.1,4.6,8.3,6.9,60.65
7.9,87.1,0.3,4.8,1.4,73.35
11.6,60.8,4.7,8.0,3.6,89.54
7.2,56.9,2.2,9.3,9.1,53.54
0.9,50.2,0.3,6.6,5.7,16.45
0.9,66.2,6.6,6.5,2.2,64.55
11.4,70.9,2.2,6.7,1.2,100.0
3.6,76.1,6.4,4.5,5.2,65.45
1.1,51.7,2.3,9.4,5.5,40.07
7.2,96.7,1.6,9.2,3.3,82.74
7.5,46.0,7.8,10.0,6.3,80.3
7.8,97.8,2.9,7.5,0.7,83.6
3.2,36.0,4.8,8.5,1.5,66.0
0.2,66.3,4.9,5.2,5.5,36.99
11.6,56.7,4.5,8.0,0.6,94.62
3.0,64.2,7.3,7.9,8.8,65.5
8.1,72.1,5.4,9.4,1.4,94.14
8.5,63.3,3.2,9.0,6.7,66.19
7.3,62.0,6.9,9.6,3.9,100.0
3.8,82.6,1.4,9.2,4.0,49.21
3.3,79.6,4.4,9.2,7.6,52.38
7.2,89.2,7.6,4.4,5.0,89.52
10.4,51.2,5.0,9.1,7.3,79.62
11.4,74.6,6.5,7.6,5.1,99.64
1.3,73.0,5.2,6.3,5.9,45.86
1.9,59.0,6.7,4.3,7.6,55.1
11.3,66.6,7.6,8.1,6.1,100.0
8.8,55.4,2.2,6.0,6.2,61.92
10.6,44.2,1.4,6.8,7.9,54.08
2.4,48.9,3.9,8.1,9.5,35.36
7.1,41.9,5.6,9.5,3.8,83.33
8.4,79.4,1.8,9.0,5.8,66.01
8.2,77.9,0.0,6.7,0.9,72.09
4.9,96.8,2.7,6.3,3.6,72.26
0.2,82.4,7.8,5.4,4.1,74.86
7.0,38.4,5.6,6.2,8.4,66.38
3.0,92.5,3.2,4.7,5.1,54.82
5.4,91.1,1.5,9.8,7.3,64.38
11.5,63.8,2.8,7.4,0.2,83.18
4.8,73.1,1.4,4.8,4.6,55.35
10.1,98.4,0.9,6.1,9.0,60.91
2.3,69.6,7.3,7.3,2.2,76.85
8.1,93.8,8.0,7.2,0.3,100.0
11.7,40.4,1.3,4.2,4.3,62.17
1.2,47.4,0.4,9.7,7.0,22.77
0.1,63.6,2.6,5.7,4.5,41.5
5.2,73.0,3.7,4.1,4.6,57.33
1.1,88.1,1.6,4.5,6.7,26.7
9.0,99.2,2.4,7.5,2.5,99.29
11.0,60.3,1.6,4.8,7.5,62.84
5.2,38.1,6.2,4.3,1.5,78.85
3.1,87.1,5.7,6.3,4.0,76.3
5.2,74.3,5.1,7.7,6.6,61.29
8.7,47.9,3.1,4.7,8.3,54.79
0.1,67.2,7.3,5.9,7.9,43.6
7.1,83.3,7.8,6.5,7.2,87.99
7.4,85.1,1.4,5.0,3.6,65.21
7.7,67.5,1.8,7.0,1.2,65.74
2.9,54.8,4.2,4.5,2.2,50.12
8.6,98.3,0.7,4.3,8.6,66.13
1.1,78.1,3.5,7.1,8.6,38.83
2.4,61.5,4.7,5.5,9.5,36.25
10.5,53.2,4.2,4.6,0.8,97.48
8.9,82.5,2.6,6.5,5.4,72.29
0.2,50.7,4.3,9.5,6.5,39.09
3.0,46.2,7.7,8.3,7.1,66.92
2.6,69.4,1.6,8.9,6.4,39.29
3.2,53.8,5.2,9.2,7.7,49.2
3.0,75.9,0.3,9.8,3.6,37.6
0.8,42.7,0.5,8.6,1.8,27.76
5.5,77.6,4.4,7.7,2.0,75.83
8.8,53.4,0.8,6.2,0.1,70.78
7.3,35.0,0.2,5.1,3.5,39.1
8.1,43.3,1.4,8.1,0.9,78.85
1.0,95.7,4.5,10.0,3.2,65.11
11.4,91.4,5.6,6.8,6.3,100.0
10.1,50.2,1.6,8.3,8.9,56.97
9.7,85.6,5.3,7.0,8.4,88.09
9.9,74.6,1.5,6.6,2.5,82.64
11.2,98.1,4.9,6.5,1.3,100.0
6.5,59.3,3.3,7.0,1.9,71.5
2.4,79.3,5.2,6.2,9.7,45.34
7.4,39.1,8.0,8.5,5.5,78.12
8.9,60.8,7.5,9.2,1.8,100.0
8.9,97.6,0.0,9.3,8.4,71.74
6.3,70.0,7.1,5.4,4.0,70.63
0.8,53.7,0.5,9.4,9.0,13.62
4.5,42.8,7.6,6.0,2.6,68.95
11.0,80.7,2.3,5.9,3.9,84.2
7.0,76.9,3.1,8.4,5.0,70.59
6.5,59.3,0.7,5.8,8.9,32.13
3.2,96.8,0.9,4.3,8.7,37.13
4.4,36.4,5.8,6.2,5.7,62.82
10.7,54.7,7.6,8.3,2.2,100.0
8.0,94.9,4.9,6.0,4.0,86.02
9.4,55.9,5.7,7.8,9.8,62.76
5.5,51.4,6.1,8.0,6.1,70.99
7.6,69.7,2.1,8.4,7.8,66.75
3.0,88.5,0.4,9.4,4.5,54.34
8.5,41.7,0.0,6.6,5.3,53.93
5.1,96.3,2.8,5.0,4.3,64.08
5.3,86.7,1.9,5.9,7.0,48.8
7.8,46.8,0.5,6.6,8.5,38.36
11.2,81.3,1.4,8.3,5.1,79.9
0.8,60.0,1.0,4.1,4.8,26.32
9.9,61.1,7.3,5.9,3.4,100.0
3.5,85.9,1.1,8.7,1.8,66.81
5.3,97.6,4.3,8.0,9.4,67.21
0.3,43.2,4.7,8.4,3.2,48.25
3.6,62.3,4.3,8.9,8.0,55.48
6.0,66.3,0.8,8.7,7.2,37.19
0.7,59.5,2.6,8.1,7.9,30.18
5.9,58.6,0.4,6.6,9.4,31.37
11.1,38.4,3.2,9.9,6.2,76.11
1.3,79.6,1.5,7.4,9.0,27.92
9.2,63.4,4.5,5.2,1.7,88.95
4.9,47.7,5.5,5.8,6.3,53.62
7.9,88.0,4.3,8.2,7.7,82.85
3.1,87.2,3.5,9.5,2.7,73.69
1.9,66.6,3.1,5.1,7.4,35.16
1.9,54.4,6.7,4.5,7.8,42.25
0.8,76.5,1.8,9.3,8.3,36.75
2.2,53.7,5.9,9.5,3.1,67.83
8.0,50.3,6.1,5.7,6.8,67.33
10.6,82.5,3.4,6.3,3.0,91.59
9.8,37.6,2.4,8.0,7.4,61.31
8.2,41.2,3.8,6.0,4.6,67.18
1.3,35.4,0.7,9.3,6.0,24.13
3.5,44.9,0.4,4.6,4.2,28.78
3.7,39.5,0.9,4.2,1.6,41.85
3.0,99.7,1.5,5.3,1.8,65.78
6.2,53.8,4.0,5.7,0.8,76.32
6.4,44.7,6.8,4.7,6.2,63.11
4.3,50.7,1.9,4.4,8.5,22.45
4.2,95.8,7.5,8.5,0.2,100.0
9.9,68.8,7.6,5.0,0.7,100.0
9.5,58.7,7.7,9.5,4.6,100.0
3.7,91.8,6.7,6.2,7.4,81.26
11.0,60.7,2.9,8.0,1.6,90.34
11.4,56.8,0.6,5.4,2.7,69.89
3.9,48.5,4.6,5.4,2.3,59.1
4.3,59.6,4.5,7.4,4.0,62.9
6.1,55.6,6.8,7.4,2.2,82.19
11.3,79.0,8.0,8.6,3.5,100.0
10.5,53.8,4.1,8.5,7.3,78.94
1.2,72.5,2.8,8.0,6.1,47.15
4.7,39.3,1.5,6.7,0.8,63.28
6.6,47.4,0.0,9.3,6.4,40.22
6.0,61.5,4.1,7.7,4.8,65.26
2.3,95.9,4.4,9.9,9.3,52.81
10.3,59.5,6.6,8.9,2.9,100.0
8.1,78.2,4.0,4.3,7.3,70.54
10.1,51.6,7.3,5.9,7.3,80.48
10.3,43.3,5.0,7.4,2.2,85.04
9.0,38.8,6.7,8.3,9.0,77.44
5.3,54.9,1.2,7.3,4.9,48.23
7.3,45.2,6.8,8.7,6.8,79.81
1.9,46.3,5.4,5.7,1.5,53.29
8.1,84.4,1.4,5.1,2.6,61.95
2.2,36.0,1.5,4.3,5.9,15.43
8.3,71.3,7.4,7.4,3.2,100.0
2.8,59.7,0.3,8.1,5.0,45.35
1.4,67.9,3.7,6.0,3.7,46.62
2.0,71.6,2.5,7.7,6.4,53.14
0.0,55.4,5.3,4.3,4.9,43.94
8.6,54.2,6.7,4.6,0.0,89.1
8.8,82.7,2.9,8.2,6.5,76.62
6.2,91.6,3.4,6.2,4.2,77.98
1.9,47.5,7.9,8.0,3.4,57.4
1.0,41.3,6.3,9.0,0.9,68.48
0.2,93.4,7.2,9.1,2.2,86.95
2.0,57.7,3.5,5.0,2.2,51.09
10.7,70.8,1.9,6.9,9.4,62.37
2.9,58.4,3.3,8.4,4.3,51.58
4.3,43.2,5.7,8.6,0.4,75.66
1.3,73.3,0.9,8.7,1.4,42.68
2.7,69.1,2.2,5.4,0.8,50.95
6.2,48.2,0.4,5.2,5.9,34.29
7.3,64.4,3.5,7.5,1.9,79.11
2.9,86.8,6.6,8.4,5.0,74.0
0.7,73.4,0.2,5.9,3.7,25.84
4.7,41.3,5.4,4.6,8.0,49.25
2.8,70.6,7.5,8.3,3.2,82.26
2.6,80.7,1.9,5.8,4.6,43.25
11.5,86.5,5.5,5.0,7.2,94.71
7.4,75.9,7.8,4.9,4.3,89.8
6.7,44.9,7.7,5.9,7.9,69.43
5.0,81.2,1.9,7.6,6.6,58.2
5.1,79.0,0.8,6.2,4.1,49.13
6.5,36.6,1.2,4.1,5.0,32.15
8.4,61.8,5.6,4.6,9.7,62.6
8.4,56.6,5.8,5.7,6.6,67.19
2.1,78.5,5.4,8.0,9.0,50.49
6.0,49.0,2.7,4.6,1.8,57.05
4.9,73.4,1.4,7.4,4.8,40.37
10.4,94.4,4.6,4.7,9.1,82.39
7.6,86.9,3.9,5.3,3.2,80.4
6.4,94.9,5.8,5.0,9.7,74.62
1.4,98.6,3.5,4.4,1.0,64.49
7.3,35.7,2.7,8.0,9.0,47.87
1.4,75.5,2.3,6.8,4.5,49.58
4.0,61.8,1.7,9.0,0.7,61.37
1.7,90.9,2.1,4.6,8.8,31.91
8.3,51.4,0.8,4.9,2.5,49.62
2.5,98.8,2.8,5.8,0.2,75.78
4.7,74.9,0.3,8.6,1.4,58.79
10.7,86.6,1.5,5.8,6.6,67.38
2.5,40.6,6.0,6.5,9.8,41.51
6.1,46.9,2.6,5.8,1.1,51.22
5.0,84.3,5.3,4.5,4.6,69.06
0.2,36.4,5.7,9.6,1.8,60.38
9.5,88.1,4.6,7.3,7.5,81.75
0.8,35.9,7.7,8.7,1.2,64.48
5.7,77.7,0.2,8.0,2.4,57.71
6.7,58.7,5.9,7.1,2.0,75.0
7.5,74.7,7.7,4.5,5.5,90.72
8.3,80.2,6.9,7.9,8.7,84.86
3.0,57.3,1.3,4.9,5.1,31.69
0.1,42.0,2.6,6.5,0.6,37.96
8.7,39.5,1.4,7.8,5.6,54.5
6.4,73.3,4.8,8.7,8.0,71.92
10.0,68.8,5.7,8.1,1.3,100.0
9.9,83.2,2.5,8.0,0.7,88.31
10.1,68.1,4.3,4.9,1.9,92.71
5.8,62.5,5.5,6.1,7.5,64.77
4.0,60.9,3.4,4.3,5.9,46.24
9.5,36.7,6.8,8.3,5.4,90.62
5.4,56.8,6.2,9.7,2.5,84.53
2.2,98.4,0.5,5.6,3.3,52.6
10.3,91.8,5.0,4.5,9.7,85.27
10.6,56.4,1.9,6.9,2.4,81.15
5.6,73.2,4.5,9.1,9.0,57.98
0.9,90.1,7.7,7.3,5.8,70.18
4.7,63.7,7.0,4.3,1.2,87.29
9.6,36.2,3.2,9.8,4.7,65.08
10.8,39.8,2.3,9.0,9.5,56.17
2.4,68.2,1.9,4.8,4.2,38.26
0.8,98.0,4.3,9.5,8.6,47.87
10.5,80.1,0.9,6.7,2.6,84.5
4.7,39.6,4.4,6.2,5.7,51.84
6.5,47.3,0.0,6.8,8.4,27.4
11.6,85.1,2.6,9.0,9.2,82.61
0.8,89.7,1.8,8.0,4.9,44.1
7.8,75.2,7.8,4.4,6.4,81.67
0.9,76.9,5.8,9.7,0.0,75.35
4.5,36.8,2.8,4.9,2.5,49.36
9.6,88.9,0.7,8.5,2.8,86.31
5.2,86.2,4.1,7.8,0.9,81.94
12.0,51.8,1.7,5.1,2.8,79.15
6.7,81.1,4.3,5.0,3.2,84.99
3.9,49.0,6.7,9.2,9.7,49.26
2.6,37.6,4.9,6.5,6.7,42.74
4.2,48.1,5.1,7.9,4.3,66.19
4.5,46.6,4.3,7.0,9.9,39.63
0.8,57.0,7.4,8.4,1.5,78.64
4.4,62.2,7.5,6.9,4.8,87.26
5.6,68.1,4.1,5.7,6.5,60.35
8.7,66.0,2.4,6.2,0.6,79.33
7.9,52.6,3.7,9.2,7.2,70.19
8.5,36.9,1.5,6.8,1.0,69.23
0.1,74.3,5.1,5.3,1.4,45.71
2.6,60.7,4.0,9.6,1.6,66.03
7.9,54.4,0.8,8.8,9.3,42.37
5.8,91.4,1.6,4.3,6.8,53.37
0.1,83.5,3.8,10.0,6.6,47.86
9.7,90.8,7.1,8.2,5.6,100.0
9.3,67.2,4.5,5.0,2.9,80.2
6.6,43.5,5.5,5.4,6.2,65.0
0.8,80.3,2.7,8.2,4.1,57.18
9.2,48.4,4.6,8.7,1.5,85.4
7.0,63.7,3.6,5.4,6.9,51.41
9.4,39.2,5.3,5.5,1.3,85.02
9.0,88.6,0.4,5.8,1.9,74.77
9.6,43.2,3.9,7.6,8.2,69.47
6.2,93.7,2.4,5.0,6.6,53.65
1.7,91.2,2.6,4.6,6.3,39.33
8.1,65.2,7.7,8.1,4.2,86.58
7.4,83.4,1.5,8.7,4.0,78.56
8.9,75.3,2.5,7.0,6.9,69.01
2.0,87.2,4.1,6.2,7.4,46.9
2.3,63.1,6.9,6.6,5.1,57.07
10.7,86.1,3.3,6.3,9.7,66.78
9.0,65.1,6.0,9.8,9.6,81.66
10.9,96.2,6.9,8.6,4.1,100.0
9.1,66.6,2.5,5.2,8.2,58.53
7.2,65.1,3.1,6.3,5.4,73.7
7.8,86.0,2.9,7.3,5.1,73.36
10.7,88.4,6.7,7.7,0.5,100.0
6.9,71.0,0.4,6.8,5.7,52.86
7.6,46.7,2.5,8.9,9.0,43.92
1.9,65.4,5.4,8.6,7.8,59.89
5.7,97.9,4.5,7.0,7.9,76.88
8.6,83.9,3.5,9.1,1.6,93.84
3.3,87.7,4.3,8.5,3.6,67.11
2.4,37.1,1.6,8.7,2.3,38.96
3.8,65.4,3.4,9.7,3.2,63.41
2.9,77.0,4.0,5.6,5.8,54.27
2.6,89.0,7.2,5.6,3.6,83.15
5.1,38.2,2.1,9.3,5.6,40.89
10.9,90.4,6.9,8.6,4.4,100.0
6.1,70.6,5.2,9.6,2.9,88.7
2.3,47.8,0.2,4.4,1.0,30.19
0.9,55.6,5.8,7.8,8.9,35.53
8.4,53.3,0.3,4.9,0.1,63.84
4.6,69.5,8.0,7.0,0.0,91.43
9.9,38.4,7.0,4.9,8.3,78.06
7.9,45.3,2.4,4.8,10.0,33.44
9.6,87.8,2.1,4.1,7.3,68.67
3.3,43.6,3.1,7.8,0.2,58.56
8.3,50.2,2.8,6.2,2.3,67.47
3.2,64.5,3.0,4.6,9.7,29.96
11.3,68.6,2.5,5.9,8.1,74.61
7.6,84.6,5.0,5.0,5.7,71.95
3.9,64.1,1.3,9.7,2.4,54.67
3.2,86.3,6.8,5.9,0.1,84.75
2.3,75.2,6.5,6.0,0.2,79.23
8.3,42.4,3.8,9.0,6.1,63.32
2.6,45.2,6.8,7.9,0.2,66.58
7.1,63.4,2.0,8.3,9.9,42.21
3.2,60.8,0.1,7.8,1.8,52.97
7.9,83.3,5.0,9.7,7.1,85.09
9.8,72.7,3.7,5.2,1.6,89.81
9.3,60.2,4.5,9.9,5.4,82.96
9.1,46.1,7.2,9.0,0.8,100.0
2.3,49.7,7.8,7.5,7.7,55.35
1.1,72.4,5.1,8.0,5.8,56.47
8.4,62.5,6.1,7.9,0.9,99.58
4.4,68.5,0.7,4.4,8.5,22.52
5.2,46.1,1.3,5.3,5.5,38.8
0.4,78.1,5.9,9.8,9.2,38.14
3.1,90.4,3.5,7.2,9.2,50.41
0.4,51.8,3.6,6.3,9.2,15.68
10.6,66.9,2.5,8.6,0.8,92.63
2.9,98.4,4.9,7.1,1.2,75.17
6.7,56.7,1.5,4.1,9.9,32.66
0.5,73.7,5.0,8.4,4.9,57.79
8.0,40.9,1.4,8.4,2.4,70.43
3.9,74.4,0.5,5.0,7.7,23.33
10.8,40.8,2.6,9.7,2.6,86.96
10.7,97.4,1.8,5.3,7.3,75.25
3.9,81.5,7.1,6.7,8.4,65.57
10.8,86.2,0.4,4.7,7.8,65.17
12.0,80.8,1.4,7.6,2.7,89.2
9.9,73.3,4.4,6.3,4.0,91.44
10.1,64.2,3.8,6.1,4.1,76.81
3.0,90.8,0.4,9.0,4.9,45.92
6.9,97.2,0.1,4.1,1.7,69.94
0.8,67.4,7.9,8.8,4.5,77.82
1.1,95.5,5.3,7.4,5.1,63.65
12.0,72.9,2.9,9.9,5.3,77.98
3.9,70.0,3.8,7.5,8.2,48.5
9.0,64.5,2.1,4.3,5.2,62.24
9.7,48.6,2.8,4.3,2.3,70.35
10.3,35.2,5.2,9.3,6.6,80.0
12.0,50.7,7.1,9.0,8.0,92.86
2.9,68.1,1.5,6.1,3.2,49.73
0.5,59.7,6.7,7.7,6.5,46.46
4.9,64.2,1.0,6.9,1.5,62.55
1.6,98.7,1.7,9.8,3.4,66.6
0.3,57.8,0.3,9.7,9.1,10.46
4.3,64.4,1.1,9.9,9.1,33.17
9.4,43.7,7.3,9.2,5.8,92.45
6.8,38.1,3.7,9.5,7.0,51.1
3.8,85.4,0.6,5.3,8.5,30.73
7.9,72.1,7.7,9.0,9.6,90.05
2.8,84.4,7.0,8.3,4.9,81.33
0.2,44.7,6.0,9.8,5.6,59.15
9.2,72.2,7.5,7.4,4.2,100.0
7.5,51.5,1.8,4.5,0.7,60.87
9.1,49.8,6.7,7.6,4.2,90.19
0.5,35.7,5.5,8.1,7.9,33.74
10.0,43.5,7.0,5.3,8.0,76.14
7.4,55.1,6.4,6.4,8.9,66.87
6.8,42.6,2.8,7.6,0.5,65.15
7.5,99.1,6.2,6.2,5.3,93.6
10.4,55.1,2.1,6.2,1.1,73.44
7.0,43.5,2.6,4.8,2.0,56.24
7.0,47.9,0.9,9.6,9.0,40.87
11.9,73.2,7.5,8.5,5.0,100.0
9.1,39.2,2.3,4.0,7.6,50.66
5.3,91.1,4.2,8.6,0.6,79.22
8.5,97.5,3.1,8.4,4.2,91.17
4.7,51.0,7.7,4.1,6.7,56.79
2.7,64.3,2.7,6.2,1.3,53.28
7.2,36.4,6.2,7.6,3.3,80.44
11.1,76.6,6.8,6.7,0.6,100.0
11.1,61.9,3.5,8.7,6.5,82.05
4.1,52.6,3.0,6.6,9.7,24.0
6.3,48.4,6.0,4.9,8.3,61.81
2.5,77.5,7.3,9.9,9.7,63.17
11.9,62.1,6.0,5.5,8.5,85.18
11.8,46.7,1.8,8.3,8.6,66.13
7.8,79.8,7.1,4.9,5.8,75.9
9.7,71.7,3.1,6.0,5.2,75.83
8.6,90.8,4.6,6.7,4.1,88.23
7.1,42.6,6.7,5.2,8.2,68.72
0.6,86.1,1.5,6.7,1.8,51.67
5.5,78.8,6.3,4.9,0.6,80.94
8.1,42.5,4.8,7.4,9.5,63.89
8.1,80.2,7.1,8.0,0.0,100.0
4.5,63.7,1.4,4.4,9.8,18.96
11.3,96.4,3.4,9.2,7.3,92.72
2.0,44.2,6.7,5.1,3.3,62.44
6.0,76.8,0.2,5.4,7.0,35.61
8.3,59.8,0.9,8.0,8.2,56.92
8.4,97.2,7.9,6.8,2.5,100.0
7.8,56.4,2.2,7.0,7.7,48.88
3.3,97.5,7.8,4.8,8.0,67.21
1.9,93.6,1.5,8.8,2.5,64.84
7.6,52.6,2.9,7.7,0.4,75.05
7.2,87.2,6.0,4.8,2.0,87.11
2.2,99.7,5.3,6.2,2.0,78.82
8.5,51.4,4.6,8.9,0.7,94.0
5.5,63.4,4.2,7.4,7.3,61.43
8.0,68.8,6.7,4.7,3.8,86.22
10.0,54.2,1.9,6.2,8.8,55.74
2.0,36.0,3.5,5.5,2.5,38.35
0.2,49.3,1.2,7.1,4.5,33.13
9.3,53.3,4.8,9.1,6.4,84.58
7.3,63.8,2.0,6.6,8.8,53.74
8.4,46.1,2.7,6.6,5.2,64.81
10.1,91.8,3.8,9.4,3.7,100.0
9.6,80.8,0.2,7.5,8.7,50.36
11.5,40.5,0.7,7.4,3.1,72.34
6.4,77.3,5.5,5.6,0.8,89.53
5.9,77.5,3.4,7.6,4.5,75.74
4.8,97.2,6.9,7.5,7.9,83.06
1.8,35.2,5.6,6.4,0.3,62.17
6.9,51.1,0.1,9.9,5.9,39.66
3.3,95.3,4.9,9.3,5.9,71.51
11.1,95.6,0.7,8.5,9.3,67.67
7.0,81.8,6.2,7.2,2.9,94.59
